X,log10
16.500099999999968,1.217528154236669
16.60009999999997,1.2201515440090687
16.70009999999997,1.2227592467694328
16.800099999999972,1.2253507958015841
16.900099999999973,1.2279273521172154
17.000099999999975,1.2304886960428068
17.100099999999976,1.2330350018032652
17.200099999999978,1.2355664396486938
17.30009999999998,1.2380831758543933
17.40009999999998,1.24058537272086
17.500099999999982,1.2430731885737876
17.600099999999983,1.2455467777640654
17.700099999999985,1.248006290667781
17.800099999999986,1.2504518736862165
17.900099999999988,1.2528836692458525
18.00009999999999,1.255301815798365
18.10009999999999,1.2577064478206275
18.200099999999992,1.2600976958147092
18.300099999999993,1.2624810172995413
18.400099999999995,1.2648471369482381
18.500099999999996,1.2672004694021861
18.600099999999998,1.2695411591025443
18.7001,1.271869349000019
18.8001,1.274185180654235
