X,logFunc
25.600100000000097,-145.32930018692676
25.7001000000001,-146.90053744923512
25.8001000000001,-148.52991156637063
25.9001000000001,-150.1664141284223
26.000100000000103,-151.80995167045972
26.100100000000104,-153.4647632373902
26.200100000000106,-155.18816157220073
26.300100000000107,-156.86283512271095
26.40010000000011,-158.54559365917447
26.50010000000011,-160.23649224983794
26.60010000000011,-161.93559631772257
26.700100000000113,-163.56483844887305
26.800100000000114,-165.2690587296942
26.900100000000116,-166.97208385959203
27.000100000000117,-168.68813181974687
27.10010000000012,-170.49764871099643
27.20010000000012,-172.23950828092333
27.30010000000012,-173.98925891710496
27.400100000000123,-175.65821518568143
27.500100000000124,-177.42127834476653
27.600100000000126,-179.18158006545795
27.700100000000127,-181.04276902748867
27.80010000000013,-182.831115207002
27.90010000000013,-184.6279078670487
28.00010000000013,-186.3131216434292
28.100100000000133,-188.10603591476544
28.200100000000134,-190.00819217012457
28.300100000000135,-191.83008043321837
28.400100000000137,-193.6779355054242
28.50010000000014,-195.39551386228985
28.60010000000014,-197.22441059745015
28.70010000000014,-199.17099405132578
28.800100000000143,-200.91166739819477
28.900100000000144,-202.7565358929377
29.000100000000145,-204.75982940152386
29.100100000000147,-206.64522009488283
29.20010000000015,-208.36834488017797
29.30010000000015,-210.38101931715664
29.40010000000015,-212.14234513183206
29.500100000000153,-214.1922625141718
29.600100000000154,-215.94887375788434
29.700100000000155,-217.98602162179597
29.800100000000157,-219.7971984895595
29.900100000000158,-221.86575922771286
30.00010000000016,-223.61724496423315
30.10010000000016,-225.59177061821043
30.200100000000162,-227.65594026652062
30.300100000000164,-229.63677686382997
30.400100000000165,-231.56214219038446
30.500100000000167,-233.56490727779828
30.600100000000168,-235.53899596218716
30.70010000000017,-237.3113664589335
30.80010000000017,-239.4645448872617
30.900100000000172,-241.2765691981869
31.000100000000174,-243.4914566724027
31.100100000000175,-245.46312433626304
31.200100000000177,-247.51608805086337
31.300100000000178,-249.48568825056418
31.40010000000018,-251.36221661029774
31.50010000000018,-253.5856723092947
31.600100000000182,-255.37251440572916
31.700100000000184,-257.6680752029334
31.800100000000185,-259.71724770950345
31.900100000000187,-261.7736039870039
32.00010000000019,-263.836082043316
32.10010000000019,-265.90259909674376
32.20010000000019,-267.97526639570964
32.30010000000019,-270.0540652071623
32.400100000000194,-272.138978268473
32.500100000000195,-274.22998983510075
32.6001000000002,-276.3270857287569
32.7001000000002,-278.4301387943404
32.8001000000002,-280.5392839053761
32.9001000000002,-282.65444087633375
33.0001000000002,-284.7755906891613
33.100100000000204,-286.9027143893705
33.200100000000205,-289.0357930476403
33.30010000000021,-291.17480771956724
33.40010000000021,-293.319739403527
33.50010000000021,-295.4700025834504
33.60010000000021,-297.6265401174804
33.70010000000021,-299.7889003318805
33.800100000000214,-301.95705848337195
33.900100000000215,-304.13098916167235
34.00010000000022,-306.3106662279595
34.10010000000022,-308.49606275119874
34.20010000000022,-310.68868643975713
34.30010000000022,-312.88584632584343
34.40010000000022,-315.0887249832412
34.500100000000224,-317.29730518298635
34.600100000000225,-319.51157009310117
34.700100000000226,-321.73150331794494
34.80010000000023,-323.9570889405786
34.90010000000023,-326.1883115682717
35.00010000000023,-328.4251563812691
35.10010000000023,-330.66760918494657
35.20010000000023,-332.91565646549213
35.300100000000235,-335.1692854492372
35.400100000000236,-337.4284841657836
35.50010000000024,-339.6932415150586
35.60010000000024,-341.9635473384426
35.70010000000024,-344.2342358506246
35.80010000000024,-346.51462805012113
35.90010000000024,-348.8003874196804
36.000100000000245,-351.0914877651352
36.100100000000246,-353.38790210003015
36.20010000000025,-355.6896025697813
36.30010000000025,-357.99656037042786
36.40010000000025,-360.3087456616947
36.50010000000025,-362.6321215896615
36.60010000000025,-364.9553953595127
36.700100000000255,-367.2838703136838
36.800100000000256,-369.617516642919
36.90010000000026,-371.95630323718296
37.00010000000026,-374.31114095447265
37.10010000000026,-376.6619342976705
37.20010000000026,-379.0180294020209
37.30010000000026,-381.37942130356794
37.400100000000265,-383.74610645375856
37.500100000000266,-386.11808284866
37.60010000000027,-388.4953501685566
37.70010000000027,-390.8779099285881
37.80010000000027,-393.26576564114646
37.90010000000027,-395.65892299076467
38.00010000000027,-398.04096025393557
38.100100000000275,-400.4421087525024
38.200100000000276,-402.84821545542775
38.30010000000028,-405.2592498612294
38.40010000000028,-407.6751796408672
38.50010000000028,-410.0959704309286
38.60010000000028,-412.5215856081299
38.70010000000028,-414.9519860437271
38.800100000000285,-417.4084701689969
38.900100000000286,-419.8517466183934
39.00010000000029,-422.3001703819022
39.10010000000029,-424.75375374645546
39.20010000000029,-427.2125122954811
39.30010000000029,-429.6764652541345
39.40010000000029,-432.145635867647
39.500100000000295,-434.59254981687513
39.600100000000296,-437.06774739421326
39.7001000000003,-439.54759155392605
39.8001000000003,-442.0100061091621
39.9001000000003,-444.4971516792175
40.0001000000003,-446.9886610721401
40.1001000000003,-449.51893898517176
40.200100000000305,-452.0247465909149
40.300100000000306,-454.53558268564205
40.40010000000031,-457.051482146678
40.50010000000031,-459.57248694260716
40.60010000000031,-462.0574825814266
40.70010000000031,-464.58171258946805
40.80010000000031,-467.11007794900644
40.900100000000315,-469.6424887731799
41.000100000000316,-472.2246440405635
41.10010000000032,-474.7731114015887
41.20010000000032,-477.32667922610955
41.30010000000032,-479.8390390608526
41.40010000000032,-482.39426492199823
41.50010000000032,-484.9533085624308
41.600100000000324,-487.56606383098335
41.700100000000326,-490.14222050244734
41.80010000000033,-492.72357959333107
41.90010000000033,-495.2529718804282
42.00010000000033,-497.8333517152076
42.10010000000033,-500.47429022946375
42.20010000000033,-503.0735057978908
42.300100000000334,-505.61862747752025
42.400100000000336,-508.2155238271112
42.50010000000034,-510.87992411346374
42.60010000000034,-513.5416477113141
42.70010000000034,-516.0956147450929
42.80010000000034,-518.7787151366434
42.90010000000034,-521.4137356900424
43.000100000000344,-523.9732032198766
43.100100000000346,-526.6802505676498
43.20010000000035,-529.249995700947
43.30010000000035,-531.9672324980772
43.40010000000035,-534.5412872532345
43.50010000000035,-537.2748682113311
43.60010000000035,-539.9289152361416
43.700100000000354,-542.5117894867174
43.800100000000356,-545.1796820219785
43.90010000000036,-547.8502185292043
44.00010000000036,-550.5233704296475
44.10010000000036,-553.1988984225901
44.20010000000036,-555.9782805299886
44.30010000000036,-558.6644670969353
44.400100000000364,-561.3586921538225
44.500100000000366,-563.9588464325748
44.60010000000037,-566.6573563706318
44.70010000000037,-569.4643611567953
44.80010000000037,-572.0713434659693
44.90010000000037,-574.8902733800061
45.00010000000037,-577.4304464048026
45.100100000000374,-580.1470909682819
45.200100000000376,-582.980350485433
45.30010000000038,-585.706663927101
45.40010000000038,-588.4363317873397
45.50010000000038,-591.1699166700454
45.60010000000038,-593.9074018358052
45.70010000000038,-596.6487708805977
45.800100000000384,-599.3940077382996
45.900100000000386,-602.1430966829521
46.00010000000039,-604.8960223307836
46.10010000000039,-607.6527696419807
46.20010000000039,-610.4133239221894
46.30010000000039,-613.1773850681684
46.40010000000039,-615.945381085589
46.500100000000394,-618.7171015843559
46.600100000000396,-621.4925252457916
46.7001000000004,-624.2716302606924
46.8001000000004,-627.054394300815
46.9001000000004,-629.8407944895662
47.0001000000004,-632.7305289947219
47.1001000000004,-635.5306227664905
47.200100000000404,-638.3346573916234
47.300100000000405,-641.1426267618594
47.40010000000041,-643.9545249152843
47.50010000000041,-646.7703460339687
47.60010000000041,-649.5900844416826
47.70010000000041,-652.4137346017181
47.80010000000041,-655.2412911148019
47.900100000000414,-658.0727487171321
48.000100000000415,-660.9081022785317
48.10010000000042,-663.7473468007387
48.20010000000042,-666.5904774158429
48.30010000000042,-669.4374893848712
48.40010000000042,-672.2915772779523
48.50010000000042,-675.1469141829726
48.600100000000424,-678.0062014886369
48.700100000000425,-680.7394710925283
48.80010000000043,-683.5982478145372
48.90010000000043,-686.4604990474464
49.00010000000043,-689.3262064749802
49.10010000000043,-692.1953515483873
49.20010000000043,-695.0679154804799
49.300100000000434,-697.9438792395886
49.400100000000435,-700.8232235434256
49.50010000000044,-703.7059288528513
49.60010000000044,-706.591975365543
49.70010000000044,-709.4813430095313
49.80010000000044,-712.3740114366447
49.90010000000044,-715.269960015798
50.000100000000444,-718.1691678261601
50.100100000000445,-721.0716136501652
50.20010000000045,-724.1435494870555
50.30010000000045,-727.0632651858891
50.40010000000045,-729.9867990393545
50.50010000000045,-732.9040025056586
50.60010000000045,-735.8338799745769
50.700100000000454,-738.7674694405939
50.800100000000455,-741.7047739307785
50.90010000000046,-744.6457970252517
51.00010000000046,-747.590542872248
51.10010000000046,-750.53901620348
51.20010000000046,-753.4912223497885
51.30010000000046,-756.447167257106
51.400100000000464,-759.2136257483966
51.500100000000465,-762.1641757791307
51.60010000000047,-765.1176971102171
51.70010000000047,-768.0741543113277
51.80010000000047,-771.0335104354479
51.90010000000047,-773.9957269369885
52.00010000000047,-776.9607635862776
52.100100000000474,-779.9285783802986
52.200100000000475,-782.9173890050644
52.30010000000048,-785.8927612915409
52.40010000000048,-789.0848587814174
52.50010000000048,-792.0805951772404
52.60010000000048,-795.0800563340063
52.70010000000048,-798.0832634150959
52.800100000000484,-801.0902395030047
52.900100000000485,-804.1010097055606
53.00010000000049,-807.1156012674317
53.10010000000049,-810.1340436871686
53.20010000000049,-813.1563688400041
53.30010000000049,-815.9450043406854
53.40010000000049,-818.9583974314548
53.500100000000494,-821.9746812545599
53.600100000000495,-824.9938316369767
53.700100000000496,-827.9858740841416
53.8001000000005,-831.00735245208
53.9001000000005,-834.031291777504
54.0001000000005,-837.0576365230585
54.1001000000005,-840.3486097362546
54.2001000000005,-843.3987213284987
54.300100000000505,-846.4523554333412
54.400100000000506,-849.5095259970811
54.50010000000051,-852.5702480952955
54.60010000000051,-855.6345379783172
54.70010000000051,-858.7024131183668
54.80010000000051,-861.4889112293657
54.90010000000051,-864.5841003990492
55.000100000000515,-867.6444483745539
55.100100000000516,-870.7073073187344
55.20010000000052,-873.7726366732204
55.30010000000052,-876.8403942369038
55.40010000000052,-880.2124792940646
55.50010000000052,-883.3085117912467
55.60010000000052,-886.4085622272672
55.700100000000525,-889.512699701495
55.800100000000526,-892.6209988837943
55.90010000000053,-895.6796349621981
56.00010000000053,-898.4563745464054
56.10010000000053,-901.5441041890405
56.20010000000053,-904.6336378624532
56.30010000000053,-907.724875691641
56.400100000000535,-911.1460031129333
56.500100000000536,-914.2677549868347
56.60010000000054,-917.3930362799014
56.70010000000054,-920.5857348229893
56.80010000000054,-923.7255564609602
56.90010000000054,-926.5084112166601
57.00010000000054,-929.6260328100053
57.100100000000545,-932.7457668050989
57.200100000000546,-935.8675519996975
57.30010000000055,-939.3693576958552
57.40010000000055,-942.4533804760466
57.50010000000055,-945.6084347898853
57.60010000000055,-948.3948202716069
57.70010000000055,-951.5232746340247
57.800100000000555,-954.652693665935
57.900100000000556,-957.8601744105665
58.00010000000056,-961.4118928318161
58.10010000000056,-964.5929347325806
58.20010000000056,-967.7789266067921
58.30010000000056,-970.5452065190028
58.40010000000056,-973.6146762201641
58.500100000000565,-977.1671347096545
58.600100000000566,-980.35406108953
58.70010000000057,-983.5449764227512
58.80010000000057,-986.302475025934
58.90010000000057,-989.557177690209
59.00010000000057,-993.1574942646841
59.10010000000057,-996.3722104588517
59.200100000000575,-999.0586745029078
59.300100000000576,-1002.2231294241011
59.40010000000058,-1005.8313053616312
59.50010000000058,-1009.0450527062598
59.60010000000058,-1011.9185375323946
59.70010000000058,-1015.1040139419957
59.80010000000058,-1018.7724343850911
59.900100000000585,-1021.4383640787568
60.000100000000586,-1024.6152564967551
60.10010000000059,-1028.398976861893
60.20010000000059,-1031.180097689786
60.30010000000059,-1034.3799418130573
60.40010000000059,-1037.964584677412
60.50010000000059,-1040.7008150300437
60.600100000000594,-1044.5287700725764
60.700100000000596,-1047.299399217128
60.8001000000006,-1050.8674701949444
60.9001000000006,-1053.7507668121912
61.0001000000006,-1057.4823257873336
61.1001000000006,-1060.0925166338156
61.2001000000006,-1063.9731662566642
61.300100000000604,-1066.7035091750415
61.400100000000606,-1069.817388036665
61.50010000000061,-1073.7374253831383
61.60010000000061,-1076.8353477953806
61.70010000000061,-1080.2337167126639
61.80010000000061,-1082.8085297464163
61.90010000000061,-1086.2249391818843
62.000100000000614,-1090.0211319114067
62.100100000000616,-1093.1459934331988
62.20010000000062,-1096.4325463657362
62.30010000000062,-1099.2911609795037
62.40010000000062,-1103.137342620636
62.50010000000062,-1106.408101577443
62.60010000000062,-1109.521642980144
62.700100000000624,-1112.8040613623325
62.800100000000626,-1115.6796959229162
62.90010000000063,-1118.9635898160388
63.00010000000063,-1122.8397278406044
63.10010000000063,-1125.9545294017119
63.20010000000063,-1128.6471690430826
63.30010000000063,-1132.1268460413241
63.400100000000634,-1136.037769138214
63.500100000000636,-1139.3437671764095
63.60010000000064,-1142.6476094759853
63.70010000000064,-1145.7593417709763
63.80010000000064,-1149.270053070369
63.90010000000064,-1152.5847238237657
64.00010000000064,-1155.9021576628033
64.10010000000064,-1159.218233135252
64.20010000000063,-1162.5367056562673
64.30010000000063,-1165.8575695299216
64.40010000000062,-1169.1808193728978
64.50010000000061,-1172.506450118354
64.60010000000061,-1175.8344570198212
64.7001000000006,-1179.1648356551211
64.8001000000006,-1182.4975819302867
64.90010000000059,-1185.8326920835027
65.00010000000059,-1189.1701626890745
65.10010000000058,-1192.5099906613918
65.20010000000057,-1195.8521732589306
65.30010000000057,-1199.1967080882575
65.40010000000056,-1202.543180364312
65.50010000000056,-1205.8922797226005
65.60010000000055,-1209.2436954502452
65.70010000000055,-1212.5974220303758
65.80010000000054,-1215.953453957594
65.90010000000053,-1219.311785733898
66.00010000000053,-1222.6724118645172
66.10010000000052,-1226.035326853705
66.20010000000052,-1229.4005252004154
66.30010000000051,-1232.768001393916
66.4001000000005,-1236.1377499093176
66.5001000000005,-1239.5097652030233
66.6001000000005,-1242.88404170809
66.70010000000049,-1246.2605738295151
66.80010000000048,-1249.6393559394326
66.90010000000048,-1253.0189397811644
67.00010000000047,-1256.401991970951
67.10010000000047,-1259.7872540477247
67.20010000000046,-1263.1747185661816
67.30010000000046,-1266.5643779613931
67.40010000000045,-1269.9562245429934
67.50010000000044,-1273.3502504892779
67.60010000000044,-1276.746447841215
67.70010000000043,-1280.1448084963727
67.80010000000043,-1283.5453242027447
67.90010000000042,-1286.947986552496
68.00010000000042,-1290.3527869756183
68.10010000000041,-1293.7597167334857
68.2001000000004,-1297.1687669123205
68.3001000000004,-1300.5799284165762
68.40010000000039,-1303.9985787895405
68.50010000000039,-1307.414612034596
68.60010000000038,-1310.8327963898907
68.70010000000038,-1314.253127247013
68.80010000000037,-1317.6756000765795
68.90010000000036,-1321.1002104319127
69.00010000000036,-1324.526953952878
69.10010000000035,-1327.955826369822
69.20010000000035,-1331.3868235076861
69.30010000000034,-1334.8199412902627
69.40010000000034,-1338.2551757445697
69.50010000000033,-1341.6925230054246
69.60010000000032,-1345.1319793201246
69.70010000000032,-1348.5735410533161
69.80010000000031,-1352.017204692006
69.90010000000031,-1355.462966850738
70.0001000000003,-1358.9108242769455
70.1001000000003,-1362.3607738564483
70.20010000000029,-1365.8128126191377
70.30010000000028,-1369.266937744829
70.40010000000028,-1372.723146569292
70.50010000000027,-1376.1814365904515
70.60010000000027,-1379.6418054747803
70.70010000000026,-1383.1042510638754
70.80010000000026,-1386.5687713812056
70.90010000000025,-1390.035364639079
71.00010000000024,-1393.504029245771
71.10010000000024,-1396.9747638128827
71.20010000000023,-1400.4475671628586
71.30010000000023,-1403.9062717929899
71.40010000000022,-1407.3817192144172
71.50010000000022,-1410.8591170105578
71.60010000000021,-1414.3384574444015
71.7001000000002,-1417.8197326444179
71.8001000000002,-1421.3029345979728
71.9001000000002,-1424.7880551444991
72.00010000000019,-1428.2750859684554
72.10010000000018,-1431.7640185920259
72.20010000000018,-1435.2548443675757
72.30010000000017,-1438.7475544698407
72.40010000000017,-1442.2421398878694
72.50010000000016,-1445.7385914166894
72.60010000000015,-1449.236899648682
72.70010000000015,-1452.7370549647067
72.80010000000014,-1456.2390475249017
72.90010000000014,-1459.7428672592023
73.00010000000013,-1463.2654248122535
73.10010000000013,-1466.7738612428436
73.20010000000012,-1470.284139981192
73.30010000000011,-1473.796251616949
73.40010000000011,-1477.3101864996668
73.5001000000001,-1480.8259347280139
73.6001000000001,-1484.3434861386213
73.70010000000009,-1487.8628302945751
73.80010000000009,-1491.3839564735647
73.90010000000008,-1494.9408654025476
74.00010000000007,-1498.4682618186157
74.10010000000007,-1501.9975988338574
74.20010000000006,-1505.5288761013167
74.30010000000006,-1509.0620935184695
74.40010000000005,-1512.5972512381793
74.50010000000005,-1516.1343496800419
74.60010000000004,-1519.6733895422187
74.70010000000003,-1523.2143718136956
74.80010000000003,-1526.7572977870554
74.90010000000002,-1530.3021690717014
75.00010000000002,-1533.848987607619
75.10010000000001,-1537.3977556796588
75.2001,-1540.9484759323234
75.3001,-1544.5011513851534
75.4001,-1548.0557854486522
75.50009999999999,-1551.612381940817
75.60009999999998,-1555.170945104264
75.70009999999998,-1558.7314796239855
75.80009999999997,-1562.2939906457416
75.90009999999997,-1565.8079903113678
76.00009999999996,-1569.3705591249761
76.10009999999996,-1572.9348526648314
76.20009999999995,-1576.500861659156
76.30009999999994,-1580.0685765249605
76.40009999999994,-1583.6379873507358
76.50009999999993,-1587.2090838783715
76.60009999999993,-1590.7818554842913
76.70009999999992,-1594.35629115975
76.80009999999992,-1597.9323794902805
76.90009999999991,-1601.510108634269
77.0000999999999,-1605.0894663005827
77.1000999999999,-1608.6704397252834
77.20009999999989,-1612.2530156473376
77.30009999999989,-1615.8371802833087
77.40009999999988,-1619.4229193009994
77.50009999999988,-1623.0102177920085
77.60009999999987,-1626.6689729115262
77.70009999999986,-1630.264727882241
77.80009999999986,-1633.862369072699
77.90009999999985,-1637.4619024527672
78.00009999999985,-1641.0633345697836
78.10009999999984,-1644.6666725780938
78.20009999999984,-1648.2719242699632
78.30009999999983,-1651.8790981079424
78.40009999999982,-1655.4882032587334
78.50009999999982,-1659.0992496286076
78.60009999999981,-1662.7122479004727
78.70009999999981,-1666.3272095726056
78.8000999999998,-1669.9441469991507
78.9000999999998,-1673.5630734324718
79.00009999999979,-1677.0947159352293
79.10009999999978,-1680.7106808576364
79.20009999999978,-1684.3281805882136
79.30009999999977,-1687.9471998834015
79.40009999999977,-1691.5677227224
79.50009999999976,-1695.1319022450825
79.60009999999976,-1698.7530085489539
79.70009999999975,-1702.3754835083253
79.80009999999974,-1705.9993052187806
79.90009999999974,-1709.624450691667
80.00009999999973,-1713.2508957937464
80.10009999999973,-1716.9814090303698
80.20009999999972,-1720.6186674166252
80.30009999999972,-1724.2577629758953
80.40009999999971,-1727.898708594583
80.5000999999997,-1731.5415183109035
80.6000999999997,-1735.1862073852062
80.7000999999997,-1738.8327923741867
80.80009999999969,-1742.481291209177
80.90009999999968,-1746.1317232787767
81.00009999999968,-1749.7841095159713
81.10009999999967,-1753.3167736421992
81.20009999999967,-1756.9629967349983
81.30009999999966,-1760.6104611422916
