X,ln
8.200099999999988,2.104895883126247
8.300099999999988,2.117017481435492
8.400099999999988,2.1289929883379006
8.500099999999987,2.1408271845227924
8.600099999999987,2.15252282186972
8.700099999999987,2.1640830008181373
8.800099999999986,2.175510675323122
8.900099999999986,2.186808652855377
9.000099999999986,2.1979795944012306
9.100099999999985,2.209026014462636
9.200099999999985,2.219965474886351
9.300099999999984,2.2307772863617754
9.400099999999984,2.2414739313912517
9.500099999999984,2.252058006973074
9.600099999999983,2.262532066167549
9.700099999999983,2.272898625421213
9.800099999999983,2.283160171891053
9.900099999999982,2.293319170768722
10.000099999999982,2.3033373702920383
10.100099999999982,2.3132847764201445
10.200099999999981,2.3231332534304543
10.300099999999981,2.33288449232154
10.40009999999998,2.3425400878825613
10.50009999999998,2.3521015357173454
10.60009999999998,2.3615702288107
10.70009999999998,2.3710187276140253
10.80009999999998,2.3803263220728335
10.900099999999979,2.3895496191036525
11.000099999999978,2.398690503378846
11.100099999999978,2.407750872652235
11.200099999999978,2.4167326465258308
11.300099999999977,2.4255329647759103
11.400099999999977,2.434335169039249
11.500099999999977,2.443058303745492
11.600099999999976,2.451703249209364
11.700099999999976,2.4602707725366066
11.800099999999976,2.4688983231875548
11.900099999999975,2.4773488297811435
12.000099999999975,2.4857316331985078
12.100099999999975,2.494048527350816
12.200099999999974,2.502142279230239
12.300099999999974,2.5102908749721027
12.400099999999973,2.518369687328288
12.500099999999973,2.5263789709193816
12.600099999999973,2.5345253684021465
12.700099999999972,2.5424507555227587
12.800099999999972,2.550319283830511
12.900099999999972,2.5579006902714942
13.000099999999971,2.5655983029295757
13.100099999999971,2.5734513806065165
13.20009999999997,2.5810807821534816
13.30009999999997,2.5886596080772906
13.40009999999997,2.5958991693510973
13.50009999999997,2.60329952106309
13.60009999999997,2.610951902714602
13.700099999999969,2.6180419655169027
13.800099999999969,2.625277663415822
13.900099999999968,2.632781827859789
14.000099999999968,2.639683860401597
14.100099999999967,2.6470592652406246
14.200099999999967,2.654174339255532
14.300099999999967,2.6608357098752986
14.400099999999966,2.667839214621326
14.500099999999966,2.675065465397937
14.600099999999966,2.6815958228339007
14.700099999999965,2.688432963907653
14.800099999999965,2.6952133297797958
14.900099999999965,2.701938017871984
15.000099999999964,2.7086063028587506
15.100099999999964,2.7156539057086704
15.200099999999964,2.7222483374068167
15.300099999999963,2.728822662043703
15.400099999999963,2.7353363165922255
15.500099999999962,2.7418085328415067
15.600099999999962,2.7482591143153505
15.700099999999962,2.754182199968356
15.800099999999961,2.7605248476566824
15.900099999999961,2.767318710113414
16.00009999999996,2.7735942227199772
16.100099999999962,2.7798247340320708
16.200099999999964,2.7860166716136954
16.300099999999965,2.7921705237461008
16.400099999999966,2.798286778710538
16.500099999999968,2.804365924788256
16.60009999999997,2.8104084502605056
16.70009999999997,2.8164148434085363
16.800099999999972,2.8223840292322016
16.900099999999973,2.8283186819215143
17.000099999999975,2.8342182954964423
17.100099999999976,2.840083271253983
17.200099999999978,2.84591400133586
17.30009999999998,2.8517108687285235
17.40009999999998,2.85747424726315
17.500099999999982,2.8632045016156433
17.600099999999983,2.8689019873066326
17.700099999999985,2.8745670507014753
17.800099999999986,2.880200029010253
17.900099999999988,2.885801250287777
18.00009999999999,2.891371033433582
18.10009999999999,2.8969096881919314
18.200099999999992,2.9024175151518143
18.300099999999993,2.907907084765972
18.400099999999995,2.913357032920097
18.500099999999996,2.918777527978536
18.600099999999998,2.9241689026365636
18.7001,2.929531486156456
18.8001,2.934865604596371
18.900100000000002,2.940171581039234
19.000100000000003,2.945449735821615
19.100100000000005,2.950700386762614
19.200100000000006,2.955923849392741
19.300100000000008,2.9611204371827977
19.40010000000001,2.9662904617727617
19.50010000000001,2.971434233200665
19.600100000000012,2.9765520601314783
19.700100000000013,2.981644250085992
19.800100000000015,2.986711109669698
19.900100000000016,2.9917179838448895
20.000100000000018,2.996729364735387
20.10010000000002,3.001715568375949
20.20010000000002,3.006676820766734
20.300100000000022,3.0116133421238027
20.400100000000023,3.0165253468111595
20.500100000000025,3.021413043265645
20.600100000000026,3.0262766339146734
20.700100000000027,3.0311163150868174
20.80010000000003,3.035932276915245
20.90010000000003,3.0407247032339964
21.00010000000003,3.045493771467114
21.100100000000033,3.0502396525106192
21.200100000000035,3.0549625106073326
21.300100000000036,3.059725027757778
21.400100000000037,3.06441104560324
21.50010000000004,3.0690755189476318
21.60010000000004,3.0737186826810263
21.70010000000004,3.078340771747533
21.800100000000043,3.0829420213903656
21.900100000000045,3.087522667404787
22.000100000000046,3.0920829463991817
22.100100000000047,3.09662309606454
22.20010000000005,3.1011433554526113
22.30010000000005,3.105643965262997
22.40010000000005,3.110125168139456
22.500100000000053,3.114494459715082
22.600100000000054,3.118925536921274
22.700100000000056,3.1233366018947883
22.800100000000057,3.127727780957359
22.90010000000006,3.132099194146169
23.00010000000006,3.136450954969354
23.10010000000006,3.140783170145467
23.200100000000063,3.1450959393263473
23.300100000000064,3.149389354802874
23.400100000000066,3.153663501193016
23.500100000000067,3.1580398725684957
23.60010000000007,3.162291073894426
23.70010000000007,3.16652491666895
23.80010000000007,3.1707416147765124
23.900100000000073,3.174941385826161
24.000100000000074,3.1791244516034225
24.100100000000076,3.1832910385466517
24.200100000000077,3.1874413782490314
24.30010000000008,3.1915757079874
24.40010000000008,3.195535180600119
24.50010000000008,3.1996182411741674
24.600100000000083,3.203683811324313
24.700100000000084,3.207731938032049
24.800100000000086,3.211762658494689
24.900100000000087,3.215775999509492
25.00010000000009,3.2197719768151507
25.10010000000009,3.2239337394944685
25.20010000000009,3.227918384340534
25.300100000000093,3.2318883251628927
25.400100000000094,3.235843800390497
25.500100000000096,3.2397850580292835
25.600100000000097,3.24371235661417
25.7001000000001,3.24742052220937
25.8001000000001,3.251293818317555
25.9001000000001,3.255150808760302
26.000100000000103,3.258991463649467
26.100100000000104,3.262815736974582
26.200100000000106,3.266844546054029
26.300100000000107,3.2706657287603385
26.40010000000011,3.2744739734739854
26.50010000000011,3.27826956948199
26.60010000000011,3.2820528240769957
26.700100000000113,3.2855684284709517
26.800100000000114,3.2892924464260633
26.900100000000116,3.2930006243886485
27.000100000000117,3.2966928300873075
27.10010000000012,3.3006456058040876
27.20010000000012,3.3043452019914925
27.30010000000012,3.308033558056081
27.400100000000123,3.3114353251893447
27.500100000000124,3.3150610528400732
27.600100000000126,3.3186710545467695
27.700100000000127,3.3225526533785117
27.80010000000013,3.3261752036181575
27.90010000000013,3.3297876730945997
28.00010000000013,3.333077302316145
28.100100000000133,3.336620673734878
28.200100000000134,3.3404526918142206
28.300100000000135,3.3440146749978163
28.400100000000137,3.347567783566368
28.50010000000014,3.350753866881593
28.60010000000014,3.354229236002049
28.70010000000014,3.358060376816279
28.800100000000143,3.3612327612290236
28.900100000000144,3.3646710548054894
29.000100000000145,3.3684589812409045
29.100100000000147,3.3719330623620887
29.20010000000015,3.374989425234258
29.30010000000015,3.378765112047474
29.40010000000015,3.381826589585585
29.500100000000153,3.3855620372307857
29.600100000000154,3.3886069802953607
29.700100000000155,3.3923230276757144
29.800100000000157,3.39533169506045
29.900100000000158,3.399049127731518
30.00010000000016,3.4020000092087943
30.10010000000016,3.4053433182466426
30.200100000000162,3.4090475368306166
30.300100000000164,3.4123473098394617
30.400100000000165,3.415641987088869
30.500100000000167,3.4189315115932826
30.600100000000168,3.4222163235205088
30.70010000000017,3.4250563799842526
30.80010000000017,3.428729991818728
30.900100000000172,3.431532476194242
31.000100000000174,3.435202218718865
31.100100000000175,3.43844131193695
31.200100000000177,3.4416527992035215
31.300100000000178,3.44484658525244
31.40010000000018,3.447576137009086
31.50010000000018,3.451222126646935
31.600100000000182,3.4539188530307783
31.700100000000184,3.457561964342788
31.800100000000185,3.4607122663361567
31.900100000000187,3.4638545719464826
32.00010000000019,3.466988090919512
32.10010000000019,3.4701082085444614
32.20010000000019,3.473218621640602
32.30010000000019,3.47631939124309
32.400100000000194,3.479410578387082
32.500100000000195,3.4824922441077346
32.6001000000002,3.4855644494402034
32.7001000000002,3.4886272554196447
32.8001000000002,3.4916807230812146
32.9001000000002,3.49472491346007
33.0001000000002,3.497759887591367
33.100100000000204,3.5007857065102614
33.200100000000205,3.50380243125191
33.30010000000021,3.5068101228514683
33.40010000000021,3.509808842344093
33.50010000000021,3.512797443448987
33.60010000000021,3.5157780462585055
33.70010000000021,3.518749786767533
33.800100000000214,3.5217127165692768
33.900100000000215,3.5246668866847415
34.00010000000022,3.5276123475627252
34.10010000000022,3.5305491490798233
34.20010000000022,3.533477340540425
34.30010000000022,3.5363969706767167
34.40010000000022,3.539308087648678
34.500100000000224,3.5422107390440862
34.600100000000225,3.545104971878512
34.700100000000226,3.5479908325953233
34.80010000000023,3.5508683670656813
34.90010000000023,3.553737620588545
35.00010000000023,3.556598637890667
35.10010000000023,3.559451463126596
35.20010000000023,3.562296139878676
35.300100000000235,3.565132711157047
35.400100000000236,3.5679612193996433
35.50010000000024,3.5707817064721956
35.60010000000024,3.573594213668229
35.70010000000024,3.576398781709065
35.80010000000024,3.5791954507438204
35.90010000000024,3.5819842603494063
36.000100000000245,3.584765249530531
36.100100000000246,3.587538456719696
36.20010000000025,3.5903039197772015
36.30010000000025,3.593061675991139
36.40010000000025,3.5958117620773984
36.50010000000025,3.5985652141351414
36.60010000000025,3.601301345553881
36.700100000000255,3.604030029627922
36.800100000000256,3.6067513085183704
36.90010000000026,3.609465224150305
37.00010000000026,3.6121718182199296
37.10010000000026,3.614871132201726
37.20010000000026,3.6175632073556065
37.30010000000026,3.620248084734066
37.400100000000265,3.6229258051893365
37.500100000000266,3.6255964093805355
37.60010000000027,3.628259937780823
37.70010000000027,3.630916430684552
37.80010000000027,3.633565928214421
37.90010000000027,3.6362084703286266
38.00010000000027,3.638844096828017
38.100100000000275,3.641472847363243
38.200100000000276,3.644094761441912
38.30010000000028,3.6467098784357397
38.40010000000028,3.6493182375877034
38.50010000000028,3.6519198780191937
38.60010000000028,3.6545148387371666
38.70010000000028,3.657103158641298
38.800100000000285,3.6596848765311356
38.900100000000286,3.6622600311132496
39.00010000000029,3.6648286610083876
39.10010000000029,3.6673908047586257
39.20010000000029,3.669946500834522
39.30010000000029,3.6724957876422684
39.40010000000029,3.675038703530844
39.500100000000295,3.6775752867991662
39.600100000000296,3.6801055757032457
39.7001000000003,3.682629608463336
39.8001000000003,3.685112465003457
39.9001000000003,3.687621323291726
40.0001000000003,3.6901238585400646
40.1001000000003,3.6926200995367227
40.200100000000305,3.6951100747123
40.300100000000306,3.6975938121379053
40.40010000000031,3.7000713395231988
40.50010000000031,3.7025426842143236
40.60010000000031,3.7050078731917293
40.70010000000031,3.7074669330678773
40.80010000000031,3.7099198900848407
40.900100000000315,3.712366770111788
41.000100000000316,3.714807598642357
41.10010000000032,3.7172424007919167
41.20010000000032,3.7196712012947177
41.30010000000032,3.7220940245009304
41.40010000000032,3.7245108943735703
41.50010000000032,3.7269218344853154
41.600100000000324,3.729326868015205
41.700100000000326,3.7317260177452356
41.80010000000033,3.7341193060568383
41.90010000000033,3.736506754927245
42.00010000000033,3.738888385925747
42.10010000000033,3.741264220209838
42.20010000000033,3.743634278521247
42.300100000000334,3.745998581181857
42.400100000000336,3.748357148089518
42.50010000000034,3.750709998713739
42.60010000000034,3.7531196725057265
42.70010000000034,3.7554653946063565
42.80010000000034,3.7578057011822112
42.90010000000034,3.760140621606314
43.000100000000344,3.7624701852401548
43.100100000000346,3.7647944214410596
43.20010000000035,3.767113359569663
43.30010000000035,3.7694270289975065
43.40010000000035,3.771735459114757
43.50010000000035,3.7740386793380463
43.60010000000035,3.776336719118439
43.700100000000354,3.7786296079495223
43.800100000000356,3.7809173753756307
43.90010000000036,3.7832000510001977
44.00010000000036,3.785477664494244
44.10010000000036,3.7877502456049985
44.20010000000036,3.790017824164659
44.30010000000036,3.792280430099292
44.400100000000364,3.7945380934378736
44.500100000000366,3.7967908443214737
44.60010000000037,3.7990387130125916
44.70010000000037,3.8012817299046295
44.80010000000037,3.8035199255315257
44.90010000000037,3.8057533305775366
45.00010000000037,3.80788923233397
45.100100000000374,3.8101072856280256
45.200100000000376,3.8123203195788937
45.30010000000038,3.814528350550007
45.40010000000038,3.816731394526446
45.50010000000038,3.8189294671079113
45.60010000000038,3.8211225835014444
45.70010000000038,3.8233107585139186
45.800100000000384,3.8254940065442735
45.900100000000386,3.8276723415755054
46.00010000000039,3.8298457771663985
46.10010000000039,3.8320143264430007
46.20010000000039,3.834178002089833
46.30010000000039,3.8363368163408325
46.40010000000039,3.838490780970024
46.500100000000394,3.8406399072819144
46.600100000000396,3.842784206101606
46.7001000000004,3.8449236877646267
46.8001000000004,3.847058362106466
46.9001000000004,3.849188238451822
47.0001000000004,3.851434735775657
47.1001000000004,3.853562523870967
47.200100000000404,3.8556859458337938
47.300100000000405,3.857805028080793
47.40010000000041,3.8599197972344417
47.50010000000041,3.8620302801362425
47.60010000000041,3.8641365038602906
47.70010000000041,3.866238495727202
47.80010000000041,3.8683362833184174
47.900100000000414,3.8704298944908855
48.000100000000415,3.8725193573921417
48.10010000000042,3.8746047004757864
48.20010000000042,3.87668595251737
48.30010000000042,3.8787631426306994
48.40010000000042,3.8808363002845763
48.50010000000042,3.8829054553199667
48.600100000000424,3.8849706379676228
48.700100000000425,3.8868820170698837
48.80010000000043,3.8889301278709207
48.90010000000043,3.8909738521462476
49.00010000000043,3.8930131972034916
49.10010000000043,3.8950481697921084
49.20010000000043,3.897078776086319
49.300100000000434,3.899105021667447
49.400100000000435,3.9011269115056413
49.50010000000044,3.90314444994096
49.60010000000044,3.9051576406638144
49.70010000000044,3.9071664866947327
49.80010000000044,3.9091709903634584
49.90010000000044,3.911171153287332
50.000100000000444,3.9131669763489674
50.100100000000445,3.915158459673183
50.20010000000045,3.9173287366404246
50.30010000000045,3.9193229153382987
50.40010000000045,3.9213133888966545
50.50010000000045,3.923300186284221
50.60010000000045,3.9252833370122078
50.700100000000454,3.9272628711616115
50.800100000000455,3.929238819411476
50.90010000000046,3.931211213068119
51.00010000000046,3.933180084095374
51.10010000000046,3.9351454651458573
51.20010000000046,3.937107389593307
51.30010000000046,3.9390658915660177
51.400100000000464,3.9408155746708347
51.500100000000465,3.9427542637342112
51.60010000000047,3.944688878926912
51.70010000000047,3.946619417938874
51.80010000000047,3.9485458775286686
51.90010000000047,3.9504682534864957
52.00010000000047,3.952386540595711
52.100100000000474,3.9543007325928277
52.200100000000475,3.956210822125951
52.30010000000048,3.9581168007115877
52.40010000000048,3.9602396253652716
52.50010000000048,3.962151854678729
52.60010000000048,3.9640608146101495
52.70010000000048,3.965966539754005
52.800100000000484,3.9678690657219344
52.900100000000485,3.9697684291951623
53.00010000000049,3.9716646679790824
53.10010000000049,3.9735578210600964
53.20010000000049,3.975447928664783
53.30010000000049,3.9770956372191826
53.40010000000049,3.9789635557037464
53.500100000000494,3.9808275413586243
53.600100000000495,3.9826875815500475
53.700100000000496,3.9845436621495924
53.8001000000005,3.9863957674634936
53.9001000000005,3.9882438801587354
54.0001000000005,3.990087981185808
54.1001000000005,3.9921866164311184
54.2001000000005,3.9940407463181002
54.300100000000505,3.9958919755170785
54.400100000000506,3.997740348218162
54.50010000000051,3.999585910376086
54.60010000000051,4.001428709807827
54.70010000000051,4.003268796294875
54.80010000000051,4.004830501612186
54.90010000000051,4.006645321578498
55.000100000000515,4.008456237072264
55.100100000000516,4.01026322170711
55.20010000000052,4.012066246698698
55.30010000000052,4.01386528073491
55.40010000000052,4.015947832690316
55.50010000000052,4.0177603995231586
55.60010000000052,4.0195703880860005
55.700100000000525,4.021377855689655
55.800100000000526,4.023182862483499
55.90010000000053,4.024985471626699
56.00010000000053,4.02647251985997
56.10010000000053,4.028246193217335
56.20010000000053,4.03001589921406
56.30010000000053,4.031781593096218
56.400100000000535,4.033847901689915
56.500100000000536,4.035630042110863
56.60010000000054,4.037409889458919
56.70010000000054,4.039187517010836
56.80010000000054,4.040963002311136
56.90010000000054,4.042405302231376
57.00010000000054,4.044149118273706
57.100100000000545,4.045888871066171
57.200100000000546,4.047624495651567
57.30010000000055,4.049698845752358
57.40010000000055,4.051455614215326
57.50010000000055,4.053210451181949
57.60010000000055,4.054628031119173
57.70010000000055,4.056349268534458
57.800100000000555,4.058066333042729
57.900100000000556,4.059779137930539
58.00010000000056,4.061854235752261
58.10010000000056,4.063592073835295
58.20010000000056,4.065328320055574
58.30010000000056,4.066687120404143
58.40010000000056,4.0683847230202135
58.500100000000565,4.070436390663386
58.600100000000566,4.072160381946485
58.70010000000057,4.0738830128314145
58.80010000000057,4.075221899010234
58.90010000000057,4.076903385721948
59.00010000000057,4.07895731824697
59.10010000000057,4.080668928363108
59.200100000000575,4.0820023021385925
59.300100000000576,4.0836712876938215
59.40010000000058,4.085718318669331
59.50010000000058,4.087420101771778
59.60010000000058,4.088727030239714
59.70010000000058,4.0903825331102155
59.80010000000058,4.092444427343954
59.900100000000585,4.093749278261302
60.000100000000586,4.0953953589681635
60.10010000000059,4.097451853970563
60.20010000000059,4.098738672892724
60.30010000000059,4.100374440414928
60.40010000000059,4.102442848984552
60.50010000000059,4.103694810510529
60.600100000000594,4.105742627004837
60.700100000000596,4.106998197166469
60.8001000000006,4.1090373085237
60.9001000000006,4.110285058825715
61.0001000000006,4.112326836469167
61.1001000000006,4.1135553465073595
61.2001000000006,4.115611650854307
61.300100000000604,4.116808503161092
61.400100000000606,4.118451777546385
61.50010000000061,4.120508499403968
61.60010000000061,4.12212532602922
61.70010000000061,4.123742810341567
61.80010000000061,4.124927891123168
61.90010000000061,4.126544061500239
62.000100000000614,4.1285975582575976
62.100100000000616,4.130216689421383
62.20010000000062,4.131836650352669
62.30010000000062,4.13298295503558
62.40010000000062,4.135048138253122
62.50010000000062,4.136643039477166
62.60010000000062,4.138241925221633
62.700100000000624,4.139844714263456
62.800100000000626,4.140971602091952
62.90010000000063,4.142563741295913
63.00010000000063,4.1446174595212675
63.10010000000063,4.146205128872761
63.20010000000063,4.1473143522583005
63.30010000000063,4.1488950430226925
63.400100000000634,4.1509572708145175
63.500100000000636,4.1525340022865205
63.60010000000064,4.15410754116699
63.70010000000064,4.155679383456962
63.80010000000064,4.1572497628964555
63.90010000000064,4.158817932859517
64.00010000000064,4.160383521608056
64.10010000000064,4.161944799738909
64.20010000000063,4.163503644100536
64.30010000000063,4.165060062322331
64.40010000000062,4.166614062033689
64.50010000000061,4.168165650864005
64.60010000000061,4.169714836442673
64.7001000000006,4.171261626399088
64.8001000000006,4.172806028362643
64.90010000000059,4.174348049962735
65.00010000000059,4.175887698828756
65.10010000000058,4.177424982590102
65.20010000000057,4.178959908876167
65.30010000000057,4.180492485316346
65.40010000000056,4.182022719540034
65.50010000000056,4.183550619176623
65.60010000000055,4.1850761918555115
65.70010000000055,4.186599445206091
65.80010000000054,4.188120386857756
65.90010000000053,4.189639024439904
66.00010000000053,4.191155365581926
66.10010000000052,4.192669417913218
66.20010000000052,4.194181189063175
66.30010000000051,4.195690686661191
66.4001000000005,4.197197918336661
66.5001000000005,4.198702891718979
66.6001000000005,4.2002056144375395
66.70010000000049,4.201706094121737
66.80010000000048,4.203204338400965
66.90010000000048,4.204699300828425
67.00010000000047,4.2061929441071015
67.10010000000047,4.207684358771685
67.20010000000046,4.20917355136077
67.30010000000046,4.210660528377188
67.40010000000045,4.212145296288007
67.50010000000044,4.213627861524534
67.60010000000044,4.215108230482309
67.70010000000043,4.2165864095211125
67.80010000000043,4.218062404964963
67.90010000000042,4.2195362231021125
68.00010000000042,4.221007870185054
68.10010000000041,4.222477352430516
68.2001000000004,4.223944676019465
68.3001000000004,4.225409847097103
68.40010000000039,4.22687287177287
68.50010000000039,4.2283337561204455
68.60010000000038,4.229792506177741
68.70010000000038,4.231249127946913
68.80010000000037,4.232703627394347
68.90010000000036,4.23415601045067
69.00010000000036,4.235606283010747
69.10010000000035,4.2370544509336785
69.20010000000035,4.2385005200428
69.30010000000034,4.239944496125691
69.40010000000034,4.24138638493416
69.50010000000033,4.24282619218426
69.60010000000032,4.244263923556275
69.70010000000032,4.245699584694731
69.80010000000031,4.247133181208389
69.90010000000031,4.248564718670246
70.0001000000003,4.24999420261754
70.1001000000003,4.251421638551742
70.20010000000029,4.252847031938564
70.30010000000028,4.254270388207952
70.40010000000028,4.255691712754091
70.50010000000027,4.257111010935403
70.60010000000027,4.2585282880745465
70.70010000000026,4.259943549458418
70.80010000000026,4.2613568003381515
70.90010000000025,4.262768045929118
71.00010000000024,4.264177291410922
71.10010000000024,4.265584541927414
71.20010000000023,4.2669898025866715
71.30010000000023,4.268393078461017
71.40010000000022,4.269794374587004
71.50010000000022,4.271193695965431
71.60010000000021,4.272591047561326
71.7001000000002,4.273986434303957
71.8001000000002,4.275379861086833
71.9001000000002,4.276771332767693
72.00010000000019,4.278160854168518
72.10010000000018,4.2795484300755255
72.20010000000018,4.280934065239171
72.30010000000017,4.282317764374145
72.40010000000017,4.2836995321593765
72.50010000000016,4.285079373238032
72.60010000000015,4.286457292217515
72.70010000000015,4.287833293669463
72.80010000000014,4.289207382129758
72.90010000000014,4.290579562098513
73.00010000000013,4.291960837384476
73.10010000000013,4.293329838526196
73.20010000000012,4.294696972537473
73.30010000000011,4.29606224471109
73.40010000000011,4.297425660324631
73.5001000000001,4.298787224640707
73.6001000000001,4.300146942907176
73.70010000000009,4.301504820357366
73.80010000000009,4.302860862210302
73.90010000000008,4.304215073670926
74.00010000000007,4.305567459930326
74.10010000000007,4.306918026165949
74.20010000000006,4.308266777541839
74.30010000000006,4.309613719208844
74.40010000000005,4.3109588563048575
74.50010000000005,4.312302193955025
74.60010000000004,4.313643737271981
74.70010000000003,4.314983491356061
74.80010000000003,4.316321461295537
74.90010000000002,4.3176576521668295
75.00010000000002,4.3189920690347385
75.10010000000001,4.320324716952667
75.2001,4.321655600962838
75.3001,4.322984726096527
75.4001,4.324312097374277
75.50009999999999,4.325637719806126
75.60009999999998,4.326961598391835
75.70009999999998,4.3282837381211
75.80009999999997,4.329604143973789
75.90009999999997,4.330922820920156
76.00009999999996,4.332239773921067
76.10009999999996,4.333555007928225
76.20009999999995,4.3348685278843915
76.30009999999994,4.336180338723612
76.40009999999994,4.33749044537144
76.50009999999993,4.338798852745155
76.60009999999993,4.340105565753993
76.70009999999992,4.341410589299368
76.80009999999992,4.342713928275092
76.90009999999991,4.344015587567604
77.0000999999999,4.345315572056187
77.1000999999999,4.346613886613197
77.20009999999989,4.347910536104287
77.30009999999989,4.3492055253886255
77.40009999999988,4.3504988593191225
77.50009999999988,4.3517905427426555
77.60009999999987,4.353080580500288
77.70009999999986,4.354368977427498
77.80009999999986,4.355655738354399
77.90009999999985,4.356940868105962
78.00009999999985,4.358224371502242
78.10009999999984,4.359506253358603
78.20009999999984,4.360786518485934
78.30009999999983,4.362065171690881
78.40009999999982,4.363342217776066
78.50009999999982,4.36461766154031
78.60009999999981,4.365891507778859
78.70009999999981,4.367163761283608
78.8000999999998,4.36843442684332
78.9000999999998,4.369703509243855
79.00009999999979,4.37097101326839
79.10009999999978,4.372236943697644
79.20009999999978,4.373501305310098
79.30009999999977,4.374764102882228
79.40009999999977,4.376025341188716
79.50009999999976,4.377251391205105
79.60009999999976,4.3785082021727835
79.70009999999975,4.379763425096309
79.80009999999974,4.381017063629832
79.90009999999974,4.382269121405313
80.00009999999973,4.383519602032468
80.10009999999973,4.384768509098713
80.20009999999972,4.386015846169117
80.30009999999972,4.387261616786336
80.40009999999971,4.3885058244705615
80.5000999999997,4.389748472719454
80.6000999999997,4.390989565008087
80.7000999999997,4.392229104788881
80.80009999999969,4.393467095491537
80.90009999999968,4.394703540522968
81.00009999999968,4.395938443267236
81.10009999999967,4.397171807085474
81.20009999999967,4.398403635315818
81.30009999999966,4.399633931273332
81.40009999999965,4.400862698249929
81.50009999999965,4.402089939514299
81.60009999999964,4.403315658311826
81.70009999999964,4.404539857864506
81.80009999999963,4.4057625413708665
81.90009999999963,4.406983712005879
82.00009999999962,4.408203372920877
82.10009999999961,4.40942152724346
82.20009999999961,4.410638178077415
82.3000999999996,4.411853328502612
82.4000999999996,4.4130669815749215
82.50009999999959,4.414279140326114
82.60009999999959,4.4154898077637625
82.70009999999958,4.416698986871145
82.80009999999957,4.417906680607146
82.90009999999957,4.419112891906151
83.00009999999956,4.420317623677946
83.10009999999956,4.421520878807608
83.20009999999955,4.422722660155401
83.30009999999955,4.423922970556665
83.40009999999954,4.425121812821706
83.50009999999953,4.426319189735683
83.60009999999953,4.427515104058491
83.70009999999952,4.4287095585246545
83.80009999999952,4.429902555843196
83.90009999999951,4.431094098697523
84.0000999999995,4.432284189745312
84.1000999999995,4.433472831618375
84.2000999999995,4.434660026922542
84.30009999999949,4.435845778237532
84.40009999999948,4.437030088116824
84.50009999999948,4.438212959087528
84.60009999999947,4.439394393650252
84.70009999999947,4.440574394278971
84.80009999999946,4.441752963420889
84.90009999999945,4.4429301034963
85.00009999999945,4.444105816898459
85.10009999999944,4.445280105993426
